gen,1#106,1#39,1#190,1#70,1#87,1#149,1#45,1#15,1#176,1#7,1#167,1#93,1#14,1#127,1#63,1#78,1#137,1#188,1#96,1#171,1#88,1#198,1#142,1#129,1#82,1#109,1#49,1#58,1#104,1#48,1#4,1#191,1#110,1#95,1#138,1#6,1#64,1#143,1#20,1#35,1#115,1#165,1#187,1#28,1#81,1#90,1#162,1#174,1#185,1#36,1#134,1#184,1#59,1#77,1#155,1#154,1#75,1#33,1#46,1#51,1#53,1#101,1#146,1#113,1#38,1#50,1#182,1#199,1#37,1#19,1#173,1#26,1#42,1#157,1#123,1#31,1#61,1#62,1#67,1#68,1#99,1#180,1#193,1#29,1#76,1#80,1#126,1#153,1#158,1#168,1#170,1#16,1#55,1#71,1#100,1#194,1#23,1#43,1#52,1#85,1#116,1#147,1#150,1#178,1#179,1#94,1#119,1#196,1#17,1#18,1#41,1#125,1#140,1#156,1#197,1#10,1#54,1#124,1#151,1#181,1#84,1#131,1#1,1#3,1#144,1#152,1#135,1#122,1#79,1#30,1#148,1#118,1#56,1#60,1#47,1#128,1#24,1#183,1#159,1#175,1#11,1#13,1#65,1#166,1#177,1#189,1#5,1#69,1#73,1#91,1#105,1#117,1#132,1#160,1#12,1#112,1#25,1#169,1#8,1#114,1#89,1#22,1#92,1#111,1#139,1#145,1#161,1#163,1#66,1#130,1#103,1#44,1#97,1#27,1#195,1#2,1#40,1#102,1#98,1#121,1#172,1#192,1#186,1#72,1#200,1#32,1#74,1#83,1#107,1#136,1#164,1#9,1#34,1#86,1#57,1#120,1#141,1#108,1#21,1#133
1,0.7054022,-0.9155967,0.29060283,-0.17809853,0.60695744,0.30926445,-0.7557741,-0.7372371,0.6749868,-0.027716622,0.36634654,-0.3119891,0.659957,0.7529398,0.014399761,0.7364783,-0.55157775,-0.9370296,0.9782608,0.49328735,-0.6504478,-0.9267546,0.19628364,-0.07541316,0.6959375,0.89499974,-0.35511646,0.06578354,-0.36101222,0.6875454,-0.7374793,-0.87394613,0.8415993,-0.32964897,0.36717775,0.28747517,0.3503696,0.4315031,-0.7401985,0.7168256,0.3550947,0.029225841,0.7403258,0.7807011,-0.29031342,0.7950342,0.35500708,-0.2545416,0.21922271,-0.7666278,-0.69717264,-0.6454728,0.039700516,0.30566043,0.2764633,0.12982969,-0.58559024,-0.07160957,0.6324474,0.3604875,0.96242607,-0.7636608,-0.078155704,-0.73264253,-0.13452779,-0.6402766,-0.42063373,0.88470674,0.05251291,-0.45330027,-0.75817484,-0.06424572,0.2313246,0.1692237,-0.8264232,0.6443108,0.6657401,-0.11710799,-0.5955217,-0.21604352,0.36627844,-0.41908523,-0.10671578,-0.6904534,0.7373369,-0.7146937,-0.090858705,0.6039827,0.61705273,0.06062126,0.5995232,0.7182212,-0.42265797,-0.2515007,0.7909709,-0.4576113,-0.40627745,-0.9349028,-0.9920369,-0.38748258,-0.26434702,0.29779023,-0.23712113,-0.9854055,0.9160812,-0.40788203,-0.47383112,0.5130831,0.73613876,0.7361642,-0.87961745,8.4956054E-4,-0.37729737,0.45707077,0.59381044,-0.67331475,0.4111536,0.4435681,-0.44762564,-0.008465104,-0.1258139,-0.6740449,0.49480096,-0.903853,0.9307496,0.13696161,-0.0561414,0.21775262,0.47186476,0.5929301,-0.38994077,0.55029655,0.5165035,0.005153879,0.16860181,0.56270146,-0.58073795,-0.9619645,-0.08195179,0.24788831,-0.87172925,-0.76213473,-0.9071412,0.38709864,0.35000414,0.10380631,-0.82992226,0.39348698,-0.22463362,0.7746154,-0.7518738,-0.023955254,0.16245987,0.81881344,0.90934646,0.6124151,0.20572557,0.16366383,-0.122804575,-0.7646169,0.9569243,0.09794804,0.1797976,0.84203655,-0.5951486,-0.49761507,-0.019644886,-0.14370783,-0.79694784,-0.7809883,-0.24617994,0.6143951,0.08171287,0.06414423,0.7438338,-0.8371318,-0.12277916,0.97737163,-0.7406955,-0.15011938,-0.13750942,0.7886785,-0.56217086,0.039194778,-0.39213422,0.53345144,0.8147404,0.87302905,-0.27851793,-0.79804665,0.6417828,0.1537584,0.63229626,0.6127818,-0.78557646,0.6480394,-0.22474788,0.11838058,0.5037755,0.022281826
,0.8965263,-0.70724916,-0.6056789,-0.7760851,0.97390985,0.39105937,0.3361633,0.17359559,-0.18328407,0.7265504,0.5798405,-0.61176854,0.67462397,-0.5847188,0.70179284,-0.111973196,-0.16491325,0.5168122,0.31027126,-0.60981107,-0.4006493,0.91507596,0.5960625,-0.68029946,-0.576707,-0.057451967,-0.38163063,0.67645127,0.41017833,-0.62528396,0.6917856,0.9784955,-0.730365,-0.26974568,0.79942983,0.51406455,-0.0113975555,-0.21049768,0.78083026,0.46698213,0.028627353,-0.4108085,0.7175874,-0.34666806,-0.8420021,-0.821218,-0.0383808,0.9923762,-0.35689017,-0.5471745,-0.36667034,0.35177878,0.13363095,-0.31078112,0.73323005,-0.15613848,0.26827604,-0.44489285,0.49852142,-0.6623844,0.7673752,0.16100973,-0.1697327,0.7653503,0.057883434,0.31197524,-0.39471,-0.039194215,-0.21586165,0.8397373,-0.6441146,0.2739346,0.7198933,0.2997053,-0.7571003,-0.9658282,0.5102181,0.14322303,-0.21592186,-0.8743791,-0.9781107,0.83813894,0.86887246,-0.44022936,-0.5083236,-0.28936476,-0.104336075,-0.8035302,0.54329896,0.8146899,0.69484836,0.7470623,-0.49687028,0.77485913,-0.09105447,-0.85329866,0.7462988,0.569711,0.14284122,-0.9522637,-0.5516313,-0.10363264,-0.49307132,7.485247E-4,-0.29507113,0.65050393,-0.024761517,0.15775305,0.062154107,-0.29611433,-0.14171515,-0.08048219,0.13541222,-0.36755088,-0.36974648,-0.40133473,-0.29055834,-0.36614084,-0.3027395,0.421275,-0.95746905,0.98267066,-0.31865022,-0.20671032,0.60591376,-0.52139056,0.6571191,-0.8499452,-0.06730618,-0.77839994,-0.10499911,0.8396598,-0.16306649,-0.38239864,-0.88287425,0.24868166,-0.21878913,-0.587142,-0.13166563,0.78943753,-0.6239373,-0.9647314,0.86710244,0.25277624,0.23638888,0.8505064,0.40899524,0.68492854,0.3059687,-0.15788738,0.14647782,0.17243463,0.4245395,-0.047596276,0.5325537,-0.9541446,0.5933261,0.12542653,0.5189016,0.7036978,-0.4886957,0.25610086,0.66323376,-0.54841423,-0.504619,0.88071287,-0.48928338,0.32639232,0.9649976,-0.25756148,-0.2789142,-0.90716475,0.33390337,0.82818544,0.783176,-0.08796037,0.1496732,0.5817383,0.79612166,-0.072388165,0.6326667,-0.14131919,0.51912874,0.7506195,0.14587513,-0.37679297,-0.2273323,-0.60166717,-0.28159752,0.831036,-0.72761977,-0.08044381,-0.99058807,0.71280116,0.348197,-0.48601767,0.25505397,-0.60604626,-0.23704097,-0.4538943
,-0.08667901,0.7370984,0.6922578,0.43320826,-0.56136364,0.2993358,0.091523826,0.84733033,0.0032096175,0.45405445,-0.46204802,0.8443723,-0.7641369,0.7587033,-0.10240975,0.18629496,-0.5446482,-0.65486944,0.09401761,-0.0027078907,0.790685,0.39638287,0.2252755,-0.24204022,-0.82418674,-0.7055769,-0.7683879,0.40431625,0.26792783,-0.13978142,-0.10902753,-0.9223088,-0.4574533,-0.96610814,0.4421841,-0.46095362,0.18958907,-0.36550862,0.12211865,-0.667823,-0.75597143,-0.5222306,0.08011155,0.71118796,-0.43728364,-0.73030704,0.7877368,-0.789839,-0.09980315,-0.9343543,-0.7410529,-0.00711679,0.50868505,-0.89638346,-0.43804726,0.67115873,-0.90165406,0.41044375,-0.622479,-0.7371857,-0.5938328,0.9375713,0.09506712,-0.5565996,0.38870046,-0.96220773,0.5378387,-0.9029634,0.5252413,-0.40581325,-0.17602338,0.51399386,0.23804197,0.99231577,0.61305237,-0.23990144,0.46533433,0.5713057,-0.64127475,-0.5701047,-0.30327493,0.96786433,-0.9628578,-9.902295E-4,-0.4147152,0.2577836,0.7615731,-0.6012472,0.2043016,0.10409133,-0.22828908,0.26554677,0.36092228,0.55141985,-0.2828746,-0.40515062,0.33264887,0.09413993,0.8865321,0.81345415,0.2141153,-0.49878475,0.64024943,-0.88184834,-0.25217158,-0.6508374,-0.55053043,-0.71383345,0.34035575,-0.24356706,0.87778336,0.041653525,-0.13666654,0.934189,-0.22206266,0.44405368,0.7479164,-0.5172229,0.88974667,0.34849375,-0.012003385,-0.81113786,-0.19878419,0.113728866,-0.7998338,0.73955905,-0.05322305,0.2672102,-0.6513615,0.3407335,0.20710239,0.481845,0.19751929,-0.7378032,-0.17470264,0.08856292,-0.8365935,-0.7692901,-0.11990135,0.79719955,-0.7103857,-0.9136288,0.7576258,-0.8442756,-0.09805003,-0.026897537,0.20005034,-0.19468318,0.2473766,-0.3999738,0.9694142,0.5505322,0.58665615,0.058492105,0.60888433,-0.8417179,0.40265614,0.28660437,-0.7330794,-0.5571812,0.7907456,-0.9264037,-0.56566805,-0.5882562,-0.47653526,0.19247994,0.9514086,0.04543144,0.08124177,-0.67972577,-0.6526443,-0.073545754,0.5601926,-0.565512,0.6405665,0.87845266,0.98449993,0.7726402,0.7637579,0.9239402,0.4018086,-0.47355294,-0.19978186,0.45759475,0.5602557,0.4380734,0.9171567,-0.8741547,-0.20855564,0.020108704,0.25318426,-0.65874875,-0.3463706,0.17159683,-0.46205705,-0.5841222,0.08179411,-0.7557663,-0.32648975,0.2845562
,0.33264366,-0.95903057,-0.048525944,0.021430273,-0.18944667,-0.97723943,0.42332584,0.37616667,-0.010942635,0.35830572,-0.5883975,0.45083606,0.76599306,-0.8449873,0.61126834,0.89034104,-0.45089224,0.8368549,-0.20616753,0.2745673,0.95391697,-0.09478891,-0.79901505,-0.46308213,0.95034903,0.41681808,0.6898227,-0.5104291,-0.61839503,0.40549666,0.7630266,-0.8529976,-0.3961238,0.17665099,0.27393985,0.52062595,0.5310123,0.6969308,-0.81471163,-0.98812664,0.97851646,0.8060031,0.9596724,-0.30692682,0.82143974,-0.8208097,0.45202273,0.13666204,-0.19313805,-0.74091977,0.57800585,-0.9054496,-0.2623311,0.50676936,-0.36344314,-0.27342296,0.33563077,-0.4206073,0.51755846,0.261363,0.88303995,-0.8208167,0.32008392,-0.9705396,0.25123718,-0.62266153,-0.58826745,0.9384252,0.43268162,-0.9853714,0.75142115,-0.39861006,0.7198384,0.53514814,-0.17136787,0.1767727,-0.4372184,-0.8748288,-0.9088039,0.71172076,-0.29032782,-0.09195559,-0.90352297,0.78794545,0.7981282,-0.5302349,-0.46427828,-0.7470547,-0.2464774,0.97873145,0.9364807,0.5216298,0.3069368,0.8679133,0.38388762,-0.60750127,-0.09592196,0.89577544,0.4198792,0.016590012,-0.4610834,0.06880209,-0.8984075,0.47379547,0.9104713,-0.8530157,0.18405716,-0.86140144,-0.7119587,-0.5690718,-0.12456382,0.6518034,-0.021007163,0.6755768,0.30431932,0.42475572,0.6654189,-0.38693783,-0.61257875,0.9014676,-0.5511165,0.5701524,0.3124274,-0.627787,0.28656247,-0.25986713,0.53266764,-0.93904376,0.8278914,-0.70443964,0.06263338,0.5529225,-0.41884875,-0.38490155,0.11200513,0.2057568,0.80563855,-0.10853562,0.91518575,-0.08315342,-0.24442783,-0.01169396,-0.2070653,0.08492225,-0.2915459,0.34493998,-0.83018494,-0.8956257,0.29041106,-0.048786037,0.0372257,-0.004764062,-0.6424253,-0.53968006,0.3375983,0.10350287,-0.9161193,0.639087,0.87666494,0.20493466,-0.7531362,0.74525195,-0.563091,-0.6906637,-0.018262366,0.36576298,0.17170759,-0.23438282,0.84689164,-0.35442927,0.5593718,0.6199937,0.45382804,0.98174477,0.7242439,0.10426287,-0.9068778,0.55024016,-0.5601611,-0.9113069,-0.0153501015,0.19480075,-0.08933363,-0.3024751,-0.034061823,-0.51417434,-0.7835363,-0.44427484,-0.53010124,-0.19220851,-0.62524617,0.4028532,0.2141197,0.1055181,-0.21478353,-0.4052174,-0.5606585,0.032302383,0.08427132,-0.4941731
,0.52989763,-0.8311963,-0.6074983,-0.07695476,0.8360809,-0.19735342,-0.36302504,0.9582497,0.49624145,0.34156725,0.6257882,-0.6997613,0.6836889,0.8979152,-0.19045815,-0.016526893,0.9641234,-0.71507967,0.8646983,0.6346316,0.46981102,0.64647174,0.9664069,-0.6383714,-0.11783352,-0.22703122,-0.12421634,0.16645724,-0.88323617,0.6042676,0.32121634,0.9516099,0.18427493,-0.22931327,0.7064627,-0.39618927,-0.09334407,-0.08977003,0.45860395,0.8654879,0.92192155,0.32123026,-0.39037573,-0.32373425,0.047615126,-0.51158,-0.054757994,0.029420672,-0.8714245,0.91959137,-0.6370542,-0.26780084,-0.59153223,-0.30043358,0.19818984,-0.044957355,-0.28520006,-0.3192225,0.19588208,0.12074573,-0.3909395,-0.11978661,0.47604415,0.022462208,-0.7185368,0.13073032,-0.5561054,0.5605382,0.78855395,-0.6928938,0.5202288,-0.8055087,0.6834374,0.003878953,0.311154,0.82195365,0.3372721,0.37898046,-0.2681613,0.47122094,-0.50261027,0.98034805,0.14278997,0.70488185,-0.8383213,0.69395065,0.82353806,-0.81757706,-0.7253241,-0.5524219,-0.43679377,-0.60293376,0.6210257,-0.5790148,-0.8681848,-0.4368211,-0.88797724,0.32013032,-0.97047997,0.6557149,0.9681078,0.21366818,0.09448287,-0.69486463,0.3931438,0.44156605,-0.31292513,0.06611872,-0.5060892,-0.19882104,-0.5699869,-0.77354974,0.9471315,0.44876462,-0.095981635,0.53507686,0.45387298,-0.55540264,-0.45677167,-0.954386,0.87328964,0.48915538,0.44628462,-0.17307319,0.7844986,0.99121606,-0.9060955,-0.07326303,-0.42468107,0.61636764,-0.07342957,-0.38547248,-0.10685267,-0.6236495,-0.8926405,0.7708216,0.19370547,0.4943796,-0.92068666,-0.93473744,0.8916437,0.9879224,0.63052046,0.4563661,0.3250703,0.4011495,-0.6011053,-0.8316467,-0.30217555,0.8516394,-0.88463163,0.17231429,-0.895993,-0.58762515,0.36767712,-0.8782204,0.74066496,0.0047789286,0.08360114,-0.99493235,-0.9776122,-0.072816364,-0.89892876,0.992862,0.11272285,0.937904,0.73982793,0.60186267,-0.64114225,-0.9192951,-0.27852598,-0.6483363,0.5850653,-0.48642254,0.9293474,-0.13990228,-0.33915472,0.27360484,0.6217025,-0.02373302,-0.55049264,-0.008832388,-0.52262384,-0.16433537,-0.95526147,-0.7113697,-0.03740093,-0.78903174,0.7895876,-0.3164047,-0.81897324,-0.6770365,0.28391767,-0.5232119,0.5353934,-0.052545466,-0.5308615,0.66499525,-0.1203554,0.7184922
,-0.019644924,0.66122407,0.5929787,-0.37061486,0.18262482,-0.62388366,-0.002694398,0.19761705,0.30266207,-0.61516666,0.77928483,-0.39249805,-0.17411296,0.3374567,0.8226601,-0.9568969,0.44734633,0.84419686,0.357958,-0.6403249,0.27072147,0.5856018,0.07240735,0.8820363,0.61100596,0.7083021,-0.14866626,-0.6005636,-0.7791413,0.48244774,0.37946057,-0.86888677,-0.1126013,-0.05542858,-0.96007055,-0.8554782,-0.15759663,-0.8416725,0.28982803,-0.49916995,-0.0096339695,-0.98695195,-0.9023495,0.6417005,-0.76268286,-0.5622243,-0.038137667,-0.1332625,0.6888086,-0.7364459,0.2730684,0.69305354,-0.8522765,-0.40238628,0.8217293,-0.19839364,-0.25499374,0.80187124,0.98613274,-0.62052524,0.8654333,-0.34637335,-0.7589882,0.047573652,0.8966811,-0.75664675,-0.8395787,0.51654214,-0.42805102,-0.08782752,0.83421147,0.38138586,0.6998445,0.17271933,-0.66408885,-0.3531035,0.3889106,-0.7816384,0.07022057,0.9995675,-0.90375274,0.97741276,-0.8386506,-0.6390612,0.35273853,0.36563414,0.39444494,0.51893866,0.19689403,-0.08174129,0.3916314,0.30995587,0.14189973,-0.11096827,-0.59897214,0.391283,-0.5014045,0.57361954,0.6803892,0.1607235,-0.73706704,-0.8146341,-0.8659203,-0.312876,0.8416299,0.6310915,-0.44515193,0.9737222,-0.72267425,-0.18047936,0.7863976,0.93991977,0.38192824,-0.07529626,-0.8878382,-0.5239775,-0.2218998,-0.7953886,0.40506735,0.82033587,-0.61146873,0.88333607,-0.2705884,0.251768,-0.42472646,-0.902758,-0.87522405,0.56455666,0.50738084,-0.34343702,-0.59886503,-0.7679773,0.7258606,0.32906747,0.29092854,0.74820244,0.3930865,-0.80661076,0.7459139,0.17202748,-0.89690006,-0.6837195,-0.5345164,-0.6782783,0.56635046,0.77971286,-0.6248259,-0.12331435,-0.7403386,0.8785069,-0.68205434,-0.6561048,0.89221084,-0.4835841,-0.6033345,-0.43310368,-0.3757976,0.2996022,0.117131956,-0.98233026,-0.006381688,-0.847561,-0.6524271,0.878715,0.65556395,-0.70247185,0.2330362,-0.9115147,-0.34737873,-0.371988,0.9458435,0.46778008,-0.7874612,-0.25872526,-0.7466614,-0.34879437,-0.84058917,-0.43026465,-0.10459469,-0.22128034,-0.47474113,-0.1878116,0.1738108,-0.5665356,-0.6318179,0.4372447,-0.029580368,-0.46258837,-0.8979695,0.7524722,0.42378584,0.87919116,0.21803442,-0.19539565,0.96651185,0.9977415,-0.3122214,-0.83928895,0.8139042,-0.49646828
,-0.28199634,0.14649123,0.36652365,-0.1430983,-0.53782666,0.8881506,0.16330932,0.53232443,-0.03749412,0.15593019,-0.56506497,-0.5955151,0.35370868,0.648459,-0.5894106,-0.37653935,0.22634758,0.23449254,-0.7142764,-0.9119583,-0.45680398,0.9716323,0.8373721,-0.76179403,0.802737,-0.73576885,0.40571523,0.98969907,-0.6480083,0.35043266,0.4584767,-0.8213603,0.13454238,-0.990363,0.66840845,-0.79736847,-0.43899235,0.897425,0.79522234,-0.7084483,-0.26087195,-0.13566741,0.73816293,-0.54936403,-0.26390472,0.28812855,-0.030168692,-0.14844292,-0.40462103,0.6433663,0.8483973,-0.04709565,0.6575145,0.79625803,-0.8684401,0.55645865,-0.12755331,0.47256094,-0.19011323,0.77562726,0.9640423,-0.4356367,-0.24728313,0.33220246,0.7573397,0.9921464,-0.022269538,-0.43742886,0.58805734,0.93511117,-0.5594669,-0.067619435,0.4530832,0.13050945,0.92665505,0.1198349,-0.34084672,-0.6438469,-0.34451205,0.98082,-0.44307202,-0.49334088,0.019987596,-0.4473195,0.21874335,0.046886206,-0.2784545,-0.56388986,0.593509,-0.70600986,-0.23507322,0.20900103,-0.7787878,0.43283817,-0.036804385,0.6855521,0.38419926,-0.21435922,0.38766807,-0.12657706,0.77488923,-0.31789258,-0.6417933,-0.8122805,-0.6735461,0.6522781,0.7518438,0.29469952,-0.10736758,-0.3237475,-0.05836961,-0.82248384,0.1553014,0.69023603,0.9751509,-0.1895923,0.73758733,0.81386006,0.98554057,0.7515946,0.23592903,0.024756577,0.31583488,-0.36138338,-0.160742,0.876477,0.017589975,0.5609477,0.7078152,0.43721136,0.23520657,0.4561054,0.32739764,0.41899416,-0.37843978,0.91629964,-0.6483621,0.22959009,-0.6803679,0.43211785,-0.5499086,0.072449595,-0.79847497,-0.4360567,0.55015564,0.50755554,0.62055427,0.7511603,0.12921476,-0.21572872,-0.8189873,0.24446318,-0.24572314,-0.17785937,0.21845056,-0.9975044,-0.7984819,-0.7590737,0.35703495,-0.64440703,-0.69117993,-0.20542838,0.37233764,-0.110668816,-0.9216716,0.79119307,0.1580994,0.79734224,0.82071257,-0.13776986,0.042293593,0.86078584,-0.10172028,-0.54631597,-0.71786845,-0.100800976,-0.7628284,-0.86783046,-0.7302025,-0.62226826,-0.10248453,-0.23669206,-0.4738501,-0.97926396,0.16927856,-0.8518623,0.7770996,0.43458635,0.8840031,0.01699292,-0.53818774,0.99242157,-0.8389093,0.85384494,0.14607856,-0.43746144,0.50936264,0.097685166,-0.76146644,0.8611585
,-0.23897788,0.81171286,-0.16118209,0.0618575,0.04296028,-0.73117113,-0.88790536,-0.35732535,0.74217856,0.18389684,-0.07101941,0.074900895,-0.31415972,-0.35797295,0.56334966,-0.36074594,-0.27239683,0.15380576,0.22288874,0.40916383,-0.16076861,-0.0662774,0.30699867,-0.5826911,-0.028594952,-0.05963773,-0.68202424,-0.94419605,-0.7781545,0.032902475,0.22517543,-0.29204434,0.37859893,0.998822,-0.40325275,0.37284422,-0.7160696,-0.22002476,-0.62512493,-0.09487485,0.70488137,0.00932573,0.5786667,-0.87597495,0.36979738,0.3976993,0.56353,0.65246373,-0.91169065,0.6984921,-0.024232373,-0.14366582,-0.022313334,-0.80822355,0.5487821,0.38898847,0.25314462,-0.3511093,-0.31782815,0.778252,-0.077570744,-0.7499646,-0.99081284,-0.20178679,-0.11676744,-0.066455126,-0.43358633,-0.3543354,0.2080114,0.69727314,0.8117277,0.97781783,0.06315322,0.27280354,-0.6864905,-0.61316854,-0.029782156,0.41329443,-0.9661985,0.889983,0.26591334,-0.1549383,0.7687064,0.73327476,0.1415494,0.31724504,-0.50596094,-0.98140633,-0.005060173,-0.7544472,-0.077269495,-0.00950412,-0.5467522,0.5321581,-0.181532,-0.12038529,0.6622223,-0.31111142,-0.9696557,-0.040711485,-0.71892613,0.59419113,-0.59350544,-0.6527646,0.59857047,0.71753275,-0.80429375,0.03907018,0.6553353,0.6843528,0.7928585,0.82570994,0.07721297,0.8097604,-0.6240915,-0.010524127,-0.6690694,0.84553933,0.6895227,-0.19001794,-0.6277776,0.95901775,-0.18350872,-0.6588949,-0.4672103,-0.7824392,0.22003278,0.6017282,0.90746206,-0.9349074,0.9300559,0.28709668,-0.13442668,-0.82013094,0.9908339,-0.8856986,-0.16500369,0.8598294,0.3183387,-0.46274906,0.4684808,0.60589993,0.6070728,0.8552284,-0.50898725,-0.65020853,0.8050341,-0.62816685,0.80020887,0.8382726,0.05681718,0.43959868,0.07139028,-0.397603,0.4821513,0.11573174,0.11548156,0.48538262,-0.16427024,0.2188681,0.08706971,0.64699274,0.30960286,0.71583885,-0.95741475,-0.4499438,0.032154586,0.08781276,0.4802409,-0.5251494,-0.22051883,-0.48306382,0.4150944,-0.030286752,-0.18343124,0.82614696,0.24941656,-0.3218633,0.9620743,-0.16731894,0.20251907,0.36389405,-0.8050421,0.93427014,-0.8417982,-0.6334369,0.5211924,0.30631688,-0.7269732,-0.97681516,0.122078866,-0.2790785,0.33143574,0.88865083,0.4179662,-0.21895993,-0.234886,-0.8513014,0.6745592,0.99048066
,-0.36236182,0.40150476,0.75625104,0.18592794,-0.9871453,0.8497974,0.33630863,0.8414037,-0.24406819,0.78187174,-0.2819422,-0.5301084,0.7186908,0.9308775,0.57501245,-0.130157,-0.8922203,-0.16374429,-0.076910175,-0.931406,0.99984753,-0.07144664,0.43057907,0.7225037,0.09837841,0.4458101,-0.4862007,-0.14994884,0.46818945,-0.074133,-0.6030543,-0.17313817,-0.8340479,-0.317409,-0.606718,-0.13774113,-0.30136526,0.29302484,-0.3940926,0.20610829,0.50722855,-0.69300973,0.20860751,0.644964,0.91711706,-0.40450856,-0.60956275,0.14313272,0.6135108,0.61532444,0.6453945,-0.71812505,0.79681116,0.48863044,-0.60067624,0.46589592,0.5196496,0.30400428,0.5870209,-0.4663116,0.11242809,0.094325386,-0.015277577,-0.69966334,-0.80945486,0.3452102,0.76775247,-0.6651361,-0.11680727,0.952143,0.3538459,0.4534689,-0.22364055,0.34109682,0.098380655,0.39810133,-0.28718963,-0.20775546,0.6389149,0.5809482,0.8279555,-0.48812482,0.5991528,0.59097445,0.5281911,0.43760973,-0.8697805,0.32757398,-0.528588,0.9818327,-0.8510975,-0.87705755,0.019650578,-0.20609583,-0.48146752,-0.3798106,-0.08407125,0.14571576,-0.15934202,0.88258076,0.59655166,0.081159055,-0.6298647,0.44686097,0.47043574,-0.21271001,0.9198837,-0.33587614,-0.7626087,0.28359562,0.48473415,0.53351957,0.52874243,-0.80585635,-0.19081149,-0.9235279,-0.80055815,0.6448673,0.29378816,0.71998256,0.8381459,-0.77590364,0.79491615,0.4448335,-0.21420866,-0.18746181,0.85023254,0.4471261,-0.7020646,-0.97454226,-0.7565935,-0.37088263,0.5763813,0.6304804,0.38371,-0.88229513,-0.79883915,0.42593265,-0.44574925,0.3244416,0.36475563,0.6233102,-0.12415827,-0.2743252,-0.7376051,0.49174312,-0.110911354,-0.5200284,-0.8244427,-0.88578176,-0.45762748,-0.2115385,-0.86538714,0.26287195,-0.2797653,-0.2657128,0.11525081,-0.44223985,-0.7001178,-0.8392973,0.21741039,-0.729694,-0.8365368,-0.8802272,-0.44695193,0.013257075,-0.40213394,0.3698945,-0.70679426,0.5504309,-0.13406752,-0.71981066,0.48470756,-0.83743197,0.33333534,-0.66267157,-0.19191755,0.012317787,-0.8933955,0.0047882516,0.44671646,0.2808935,-0.62292194,-0.24592511,-0.32455304,-0.28676182,-0.5382427,-0.9633258,-0.61523753,-0.83586514,0.7584183,-0.38818163,0.34453592,0.5582054,-0.5466372,-0.593072,0.29482535,0.86115336,0.72672594,-0.5826589
,-0.47963497,0.7172739,0.93001103,-0.19233046,0.38051793,0.82894737,0.8434054,-0.8165463,0.5647423,-0.47035614,-0.5608944,0.25475222,0.5976611,0.8960378,-0.018220885,0.7782202,0.014991361,0.43967313,-0.41226235,-0.51738214,-0.53585035,-0.9017614,-0.21019883,0.2820087,-0.4203101,-0.55033875,0.12154017,-0.35262838,0.44350746,0.92533934,0.119106114,0.2699899,-0.40846547,-0.9585709,0.1945002,0.2992209,-0.45491433,0.4548684,0.13174944,-0.082602896,-0.006973692,-0.88440037,0.28923777,-0.11746351,-0.31981322,-0.8153995,0.9801173,0.17542398,0.04168764,0.43164662,-0.68760085,0.70731676,-0.64921445,-0.7943048,-0.019175244,-0.08573939,0.89493364,0.5296486,-0.10186504,0.42189825,-0.4868401,-0.24829493,0.3011095,-0.28563574,0.2616764,-0.034115672,-0.5696419,0.26191926,0.8264816,-0.06836844,-0.57087207,0.11892973,-0.20967963,0.18630488,-0.107937485,-0.96939594,0.52590114,0.9903839,0.3810191,-0.38573712,-0.74278265,-0.35947517,0.6496642,0.41645178,0.5464014,-0.967202,-0.80291533,0.47222552,-0.32732016,0.5085299,0.1160113,0.030087011,0.5456915,-0.8980581,0.009146856,0.8956375,-0.9249706,-0.5513927,-0.031330667,-0.4548272,0.08196667,0.06609239,-0.34988973,0.4756328,-0.8373553,0.708213,-0.94257504,0.6044162,0.41540748,-0.69139713,-0.9324751,0.13765472,-0.90450203,-0.6031457,0.6268222,0.78941745,0.40965846,0.89108986,0.046575177,-0.65759796,0.2509653,-0.73468155,0.084320344,-0.9530167,0.25433284,-0.70552796,-0.22039664,-0.75182325,-0.14295226,0.2913891,0.37479606,-0.13388808,-0.84022915,0.20021124,0.14187585,-0.05317823,-0.059056953,0.31842348,0.49116018,-0.44295457,-0.30568156,-0.6111086,-0.5492044,-0.6778044,0.041444268,0.6592979,0.7326573,0.4320286,0.9596672,-0.9340347,0.3200121,-0.46303758,-0.45679983,-0.3418161,-0.92220086,0.19193362,-0.9423158,-0.8682014,-0.99301165,0.25674307,0.14291373,-0.7074453,-0.06141954,-0.24273409,-0.8413819,0.59643793,0.7079226,-0.60841805,-0.08970191,0.331557,0.074700765,0.17612721,-0.50029695,0.60884243,-0.6561041,0.25212783,-0.5552782,0.0658218,0.413804,0.13306606,-0.9787847,-0.56172985,0.28965318,-0.2930472,0.48168346,-0.6814563,-0.13739257,-0.48898768,0.25824493,-0.76544875,-0.37583476,-0.97220564,0.49563855,-0.9956367,-0.9735732,-0.16443582,-0.84821314,-0.33889213,-0.8926989,-0.58372563
